,genus,Mean_Score
14702,g__JANQPI01,2.626491242
14703,g__JANQPJ01,2.829871815
14704,g__JANQPM01,2.762028906
14705,g__JANQPO01,3.323258329
14706,g__JANQPP01,3.971239344
14707,g__JANQPQ01,3.889676817
14708,g__JANQPS01,5.088790355
14709,g__JANQPV01,3.943622281
14710,g__JANQPW01,3.74512131
14711,g__JANQPX01,5.218354178
14712,g__JANQQB01,4.049301174
14713,g__JANQQC01,3.052553276
14714,g__JANQQF01,6.145028864
14715,g__JANQQG01,2.444000324
14716,g__JANQQJ01,3.423575834
14717,g__JANQQL01,4.190619525
14718,g__JANQQN01,4.886846185
14719,g__JANQQO01,2.061058477
14720,g__JANQQR01,2.797118861
14721,g__JANQQS01,3.931382084
14722,g__JANQQT01,2.617371644
14723,g__JANQQW01,3.643719022
14724,g__JANQQZ01,2.436973778
14725,g__JANQRA01,3.064004951
14726,g__JANQRB01,4.122762442
14727,g__JANQRC01,3.441742801
14728,g__JANQRI01,2.626903362
14729,g__JANQRL01,3.047127089
14730,g__JANQRM01,4.175633836
14731,g__JANQRN01,3.071337457
14732,g__JANQRO01,3.294255565
14733,g__JANQRQ01,4.011316156
14734,g__JANQRR01,2.485005732
14735,g__JANQRS01,4.406979124
14736,g__JANQRT01,3.499576147
14737,g__JANQRV01,5.774897313
14738,g__JANQRX01,2.606196293
14739,g__JANQRZ01,2.762342082
14740,g__JANQSA01,3.461463122
14741,g__JANQSF01,3.634330913
14742,g__JANQSH01,3.299759652
14743,g__JANQSM01,2.179162875
14744,g__JANQSN01,2.924776327
14745,g__JANQSP01,2.428090753
14746,g__JANQSR01,1.932846841
14747,g__JANQSS01,3.571767423
14748,g__JANQSZ01,1.916707415
14749,g__JANQTF01,3.813651255
14750,g__JANQTJ01,1.977829192
14751,g__JANQUM01,2.82888599
14752,g__JANSWO01,3.271939023
14753,g__JANSWP01,4.220970047
14754,g__JANSWW01,3.539592279
14755,g__JANSWY01,4.058123592
14756,g__JANSXG01,2.981338368
14757,g__JANSXY01,3.202981678
14758,g__JANSXZ01,3.082109922
14759,g__JANSYA01,3.884323999
14760,g__JANSYC01,3.730666646
14761,g__JANSYL01,2.716806102
14762,g__JANSYP01,3.757597077
14763,g__JANSYS01,3.782012645
14764,g__JANTFG01,2.901978242
14765,g__JANTFJ01,2.698689038
14766,g__JANTFM01,2.863964731
14767,g__JANTFN01,2.585591762
14768,g__JANTFQ01,2.637811263
14769,g__JANTGD01,2.989398531
14770,g__JANTGE01,2.229545673
14771,g__JANTGF01,2.158698328
14772,g__JANTGJ01,2.872961299
14773,g__JANTGK01,1.803897749
14774,g__JANTGN01,3.246090178
14775,g__JANTGP01,2.236552923
14776,g__JANTGR01,3.438361131
14777,g__JANTGX01,2.563301168
14778,g__JANTHG01,2.550061463
14779,g__JANTHH01,2.997831749
14780,g__JANTHQ01,2.898251318
14781,g__JANWHF01,2.545112414
14782,g__JANWHL01,2.75244004
14783,g__JANWHQ01,2.938357103
14784,g__JANWHV01,3.048417508
14785,g__JANWHZ01,1.89633301
14786,g__JANWIA01,1.769647211
14787,g__JANWIC01,1.63006994
14788,g__JANWIG01,3.103715226
14789,g__JANWIN01,1.80289576
14790,g__JANWIO01,2.710624734
14791,g__JANWIQ01,1.555399629
14792,g__JANWIV01,1.369916336
14793,g__JANWIW01,2.053091077
14794,g__JANWIZ01,1.787217048
14795,g__JANWJD01,2.931786162
14796,g__JANWJE01,2.873537741
14797,g__JANWJM01,2.202477123
14798,g__JANWJO01,2.097876025
14799,g__JANWJV01,2.502900594
14800,g__JANWKA01,1.712049237
14801,g__JANWKD01,1.737750377
14802,g__JANWKQ01,3.323608337
14803,g__JANWKV01,1.679509288
14804,g__JANWKX01,1.979595641
14805,g__JANWLI01,2.666757992
14806,g__JANWLJ01,2.298505996
14807,g__JANWLL01,2.196647293
14808,g__JANWVB01,1.132769308
14809,g__JANWVD01,2.210783202
14810,g__JANWVE01,2.562854918
14811,g__JANWVL01,2.003962017
14812,g__JANWVO01,2.498440924
14813,g__JANWVS01,2.566183351
14814,g__JANWVU01,2.085913426
14815,g__JANWWC01,2.190282901
14816,g__JANWWI01,2.58073567
14817,g__JANWWM01,2.504797081
14818,g__JANWWQ01,2.27132436
14819,g__JANWWR01,2.610776475
14820,g__JANWWS01,2.661449428
14821,g__JANWWW01,2.295250334
14822,g__JANWWX01,1.95731552
14823,g__JANWXD01,2.436071143
14824,g__JANWXJ01,2.18957005
14825,g__JANWXQ01,2.109015442
14826,g__JANWXR01,2.045196196
14827,g__JANWXU01,2.61528928
14828,g__JANWXW01,3.558953204
14829,g__JANWXX01,4.010488382
14830,g__JANWYG01,2.746220674
14831,g__JANWYL01,2.558912507
14832,g__JANWYM01,2.91991623
14833,g__JANWYO01,2.72941488
14834,g__JANWYQ01,2.542209284
14835,g__JANWYS01,2.157980292
14836,g__JANWYT01,2.3351027
14837,g__JANWYU01,2.508621141
14838,g__JANWZA01,2.482702555
14839,g__JANWZD01,2.728532245
14840,g__JANWZE01,3.103816635
14841,g__JANWZH01,1.328368069
14842,g__JANWZI01,2.836007254
14843,g__JANWZL01,2.343818452
14844,g__JANWZO01,1.853969773
14845,g__JANWZQ01,2.328585593
14846,g__JANWZV01,1.914329468
14847,g__JANXAF01,2.203361548
14848,g__JANXAQ01,2.646504546
14849,g__JANXAZ01,2.674889278
14850,g__JANXBB01,2.241738882
14851,g__JANXBL01,1.577190495
14852,g__JANXBO01,1.813506418
14853,g__JANXBS01,2.316329642
14854,g__JANXCC01,2.28743682
14855,g__JANXCM01,1.688305459
14856,g__JANXDC01,2.209545792
14857,g__JANXDG01,1.51127856
14858,g__JANXDH01,1.915174832
14859,g__JANXDM01,1.749143969
14860,g__JANXDZ01,2.113879625
14861,g__JANXEA01,1.630338661
14862,g__JANXEB01,1.281952738
14863,g__JANXEG01,2.181783228
14864,g__JANXEP01,2.271835377
14865,g__JANXER01,2.003640507
14866,g__JANXEW01,2.149528002
14867,g__JANXFM01,2.240045449
14868,g__JANXLO01,2.534575152
14869,g__JANXLS01,3.483186623
14870,g__JANXLV01,5.123699331
14871,g__JANXMC01,5.134400973
14872,g__JANXMO01,2.998526419
14873,g__JANXMY01,2.888712784
14874,g__JANXPB01,3.210409675
14875,g__JANXPS01,2.578269202
14876,g__JANXQE01,3.27904731
14877,g__JANXQG01,3.100712602
14878,g__JANXQZ01,3.867733165
14879,g__JANXSD01,3.192901593
14880,g__JANXSF01,4.095157019
14881,g__JANXSG01,3.236209823
14882,g__JANXSH01,4.639081592
14883,g__JANXSS01,3.671753158
14884,g__JANXSV01,3.241690158
14885,g__JANXSX01,3.76588606
14886,g__JANXTF01,3.245265306
14887,g__JANXTY01,2.710041923
14888,g__JANXTZ01,3.921067388
14889,g__JANXUC01,3.145008648
14890,g__JANXUF01,4.10826945
14891,g__JANXUR01,2.778065012
14892,g__JANXVR01,2.487818833
14893,g__JANXVU01,2.450604617
14894,g__JANXVV01,3.150776766
14895,g__JANXVY01,2.877503212
14896,g__JANXWU01,2.462697515
14897,g__JANXWW01,3.181966597
14898,g__JANXXE01,3.231702704
14899,g__JANXXV01,3.878641624
14900,g__JANXXY01,2.44322414
14901,g__JANXYE01,2.802781038
14902,g__JANXYN01,2.649920031
14903,g__JANXYW01,2.581412983
14904,g__JANXYY01,2.897654974
14905,g__JANXZO01,2.813832074
14906,g__JANXZS01,3.044675335
14907,g__JANYAK01,2.179909516
14908,g__JANYBT01,2.663155854
14909,g__JANYBV01,3.01388482
14910,g__JANYCD01,2.559264601
14911,g__JANYCG01,3.869929559
14912,g__JANYCN01,2.725370502
14913,g__JANYCO01,3.021078514
14914,g__JANYDD01,3.129189637
14915,g__JANYDI01,3.287526424
14916,g__JANYDK01,5.019710184
14917,g__JANYDT01,3.573000006
14918,g__JANYEO01,2.09861195
14919,g__JANYFH01,3.266642708
14920,g__JANYFL01,2.907612713
14921,g__JANYGA01,2.794617987
14922,g__JANYGI01,5.571804463
14923,g__JANYGM01,2.957047348
14924,g__JANYGX01,2.59488455
14925,g__JANYHF01,3.377998041
14926,g__JANYHH01,3.67266403
14927,g__JANYHK01,4.750011246
14928,g__JANYHQ01,3.201427111
14929,g__JANYHY01,4.035949484
14930,g__JANYIG01,3.760743247
14931,g__JANYIP01,2.689195319
14932,g__JANYJA01,3.364431603
14933,g__JANYJF01,2.089452788
14934,g__JANYJH01,3.825981464
14935,g__JANYJJ01,3.362590481
14936,g__JANYJL01,3.317861394
14937,g__JANYJZ01,2.37058209
14938,g__JANYKC01,3.281074842
14939,g__JANYKD01,3.81050598
14940,g__JANYKE01,1.772380444
14941,g__JANYKG01,2.234222595
14942,g__JANYKT01,3.752908187
14943,g__JANYKV01,3.269491899
14944,g__JANYLB01,2.412963481
14945,g__JANYLD01,3.318131085
14946,g__JANYLN01,2.044332711
14947,g__JANZZA01,2.034011349
14948,g__JANZZE01,2.547722004
14949,g__JANZZG01,2.258239689
14950,g__JANZZL01,2.666475917
14951,g__JANZZP01,1.505284411
14952,g__JAOAAG01,2.507179097
14953,g__JAOAAK01,2.113383022
14954,g__JAOAAX01,1.803403044
14955,g__JAOAAY01,2.325055226
14956,g__JAOABC01,2.106451431
14957,g__JAOABP01,2.058990629
14958,g__JAOABV01,2.090190372
14959,g__JAOACF01,3.022057077
14960,g__JAOACQ01,1.715758074
14961,g__JAOACS01,2.458816205
14962,g__JAOACV01,2.146504954
14963,g__JAOACW01,2.136847629
14964,g__JAOACZ01,2.714759702
14965,g__JAOADC01,2.144651538
14966,g__JAOADG01,1.985483734
14967,g__JAOADN01,2.388940034
14968,g__JAOADS01,1.84019954
14969,g__JAOADT01,2.377842674
14970,g__JAOAEA01,2.736169881
14971,g__JAOAEN01,1.970941579
14972,g__JAOAEQ01,1.829511937
14973,g__JAOAFE01,2.323787461
14974,g__JAOAFT01,1.69588789
14975,g__JAOAFX01,2.212294621
14976,g__JAOAFZ01,1.654062605
14977,g__JAOAGA01,2.014133357
14978,g__JAOAGO01,2.29488745
14979,g__JAOAGQ01,2.631415051
14980,g__JAOAGR01,1.67643294
14981,g__JAOAGT01,2.520862165
14982,g__JAOAHC01,1.931104542
14983,g__JAOAHH01,2.340176277
14984,g__JAOAHJ01,1.911392776
14985,g__JAOAHN01,1.939881322
14986,g__JAOAHO01,2.263566423
14987,g__JAOAIM01,2.199225796
14988,g__JAOAIV01,2.228421541
14989,g__JAOAJC01,1.548788756
14990,g__JAOAJF01,1.770515905
14991,g__JAOAJL01,2.006052606
14992,g__JAOAKI01,1.808533601
14993,g__JAOAKM01,2.070141359
14994,g__JAOAPY01,3.705248415
14995,g__JAOAQX01,3.425795669
14996,g__JAOAQY01,3.701183074
14997,g__JAOARG01,3.987111279
14998,g__JAOARJ01,2.403415684
14999,g__JAOARK01,3.280362593
15000,g__JAOARL01,3.067496741
15001,g__JAOARN01,3.611209142
15002,g__JAOARQ01,4.715611241
15003,g__JAOARU01,1.634449516
15004,g__JAOARY01,3.673634842
15005,g__JAOASB01,3.791613899
15006,g__JAOASD01,4.051487675
15007,g__JAOASE01,1.95127176
15008,g__JAOBAU01,3.435487468
15009,g__JAOBWM01,3.047702046
15010,g__JAODBJ01,3.241595762
15011,g__JAODBM01,2.979606481
15012,g__JAODBN01,2.644422924
15013,g__JAODBQ01,3.262934929
15014,g__JAOEGB01,4.570064323
15015,g__JAOEIQ01,2.687497285
15016,g__JAOHMI01,2.91379123
15017,g__JAOIVE01,2.703944537
15018,g__JAOLAV01,2.156586819
15019,g__JAOPYK01,4.751561831
15020,g__JAOPZQ01,2.675247644
15021,g__JAOPZW01,2.966653179
15022,g__JAOPZY01,2.659491458
15023,g__JAOSJK01,3.385990617
15024,g__JAOSJL01,2.726800774
15025,g__JAOSJM01,2.854151336
15026,g__JAOSJO01,3.859713909
15027,g__JAOSJT01,3.463118437
15028,g__JAOSJX01,4.071284038
15029,g__JAOTSC01,2.661411357
15030,g__JAOTSI01,2.61676919
15031,g__JAOTST01,3.023410626
15032,g__JAOTUP01,2.623678551
15033,g__JAOTUR01,2.89026593
15034,g__JAOTVO01,2.217418466
15035,g__JAOTVV01,2.952046631
15036,g__JAOTWH01,2.465826962
15037,g__JAOTWJ01,2.682811694
15038,g__JAOTWM01,3.892885794
15039,g__JAOTYK01,2.911421809
15040,g__JAOTYS01,3.650861897
15041,g__JAOTYV01,3.57089218
15042,g__JAOTZA01,2.666722247
15043,g__JAOTZB01,3.242006626
15044,g__JAOUBX01,3.591621191
15045,g__JAOUDE01,2.439132903
15046,g__JAOUDF01,2.508129449
15047,g__JAOUEA01,2.345223942
15048,g__JAOUEE01,3.098057006
15049,g__JAOUEW01,2.653055333
15050,g__JAOUEZ01,2.045693862
15051,g__JAOUFA01,3.306227111
15052,g__JAOUFE01,2.695405386
15053,g__JAOUFL01,2.017429447
15054,g__JAOUFM01,2.221674956
15055,g__JAOUFN01,2.43959915
15056,g__JAOUFO01,2.53395519
15057,g__JAOUGE01,1.224487292
15058,g__JAOUGY01,3.259191063
15059,g__JAOUHN01,1.918786173
15060,g__JAOUHV01,3.222696305
15061,g__JAOUIH01,3.506307121
15062,g__JAOUJD01,2.840875729
15063,g__JAOUJM01,4.075235504
15064,g__JAOUKH01,2.740806484
15065,g__JAOUKJ01,3.585299536
15066,g__JAOUKN01,2.759831391
15067,g__JAOUKW01,3.349856915
15068,g__JAOULB01,2.859765779
15069,g__JAOULM01,1.951871962
15070,g__JAOULW01,2.60589154
15071,g__JAOUMB01,2.657790392
15072,g__JAOUME01,2.627954457
15073,g__JAOUMJ01,2.493082212
15074,g__JAOUMO01,3.182067576
15075,g__JAOUMU01,2.789976964
15076,g__JAOUMY01,3.977008135
15077,g__JAOUNA01,2.562464905
15078,g__JAOUNS01,3.697801092
15079,g__JAOUNW01,2.59092545
15080,g__JAOUOA01,2.991191902
15081,g__JAOUOC01,3.01080148
15082,g__JAOUOD01,3.0247221
15083,g__JAOUOM01,3.162560877
15084,g__JAOUOP01,4.461891542
15085,g__JAOUOS01,2.864379661
15086,g__JAOUOT01,2.833596698
15087,g__JAOUPE01,2.409977538
15088,g__JAOUPJ01,3.04784935
15089,g__JAOUPR01,3.142247066
15090,g__JAOUPS01,2.636078956
15091,g__JAOUPW01,2.878541582
15092,g__JAOUPZ01,2.637589371
15093,g__JAOWKX01,4.895602997
15094,g__JAOXRU01,3.409225011
15095,g__JAOXRX01,2.497737767
15096,g__JAOXRY01,3.058581132
15097,g__JAOXSC01,3.964725679
15098,g__JAOXSD01,3.496020708
15099,g__JAOZFG01,2.307428698
15100,g__JAOZFL01,2.414928647
15101,g__JAOZFT01,2.391790459
15102,g__JAOZFZ01,1.364293278
15103,g__JAOZGB01,1.482045731
15104,g__JAOZGC01,2.186608916
15105,g__JAOZGF01,2.175521114
15106,g__JAOZGP01,2.266053916
15107,g__JAOZGV01,2.106262399
15108,g__JAOZGX01,2.242099507
15109,g__JAOZHK01,2.871893062
15110,g__JAOZHU01,2.873728396
15111,g__JAOZKL01,1.904300672
15112,g__JAOZLU01,4.387061724
15113,g__JAOZMB01,2.649400862
15114,g__JAOZMN01,2.899256974
15115,g__JAOZMQ01,2.54184558
15116,g__JAOZMT01,2.578358545
15117,g__JAOZMU01,2.745663207
15118,g__JAOZMY01,2.384089726
15119,g__JAOZMZ01,1.381569011
15120,g__JAOZNA01,2.278371418
15121,g__JAOZOL01,2.516427505
15122,g__JAOZOW01,2.737126609
15123,g__JAOZPA01,2.719867031
15124,g__JAOZPD01,1.24661312
15125,g__JAOZPE01,2.360696304
15126,g__JAOZPF01,2.312895781
15127,g__JAOZPI01,1.852262106
15128,g__JAOZPL01,2.41942508
15129,g__JAOZPY01,2.877395958
15130,g__JAOZQC01,2.274527643
15131,g__JAOZQN01,3.643770156
15132,g__JAOZQW01,2.725301303
15133,g__JAOZRQ01,4.448578559
15134,g__JAOZSB01,3.27463269
15135,g__JAOZSG01,2.240156737
15136,g__JAOZSN01,2.943962506
15137,g__JAOZSR01,2.308686016
15138,g__JAOZTL01,3.043546261
15139,g__JAOZTV01,2.790752251
15140,g__JAOZVK01,3.319975003
15141,g__JAPCJH01,2.194143412
15142,g__JAPDIZ01,2.196949632
15143,g__JAPDJF01,2.062289003
15144,g__JAPDJP01,2.205913175
15145,g__JAPDJS01,2.293129796
15146,g__JAPDJV01,2.267094578
15147,g__JAPDKA01,1.662312497
15148,g__JAPDKD01,1.765326293
15149,g__JAPDKE01,2.198168368
15150,g__JAPDNP01,4.978284422
15151,g__JAPEKQ01,1.927536673
15152,g__JAPFGA01,3.604512716
15153,g__JAPFGP01,5.193715898
15154,g__JAPHQX01,2.877867592
15155,g__JAPHRJ01,2.88658534
15156,g__JAPHRK01,3.91734573
15157,g__JAPHRO01,3.696862931
15158,g__JAPHSA01,3.043292909
15159,g__JAPHSX01,3.177536736
15160,g__JAPHTL01,2.926430442
15161,g__JAPHTQ01,3.325648422
15162,g__JAPJRA01,3.558468579
15163,g__JAPKCZ01,2.715128646
15164,g__JAPKDA01,2.164131629
15165,g__JAPKEQ01,2.909888629
15166,g__JAPKEZ01,2.768090094
15167,g__JAPKGY01,2.319030609
15168,g__JAPKHB01,2.273303494
15169,g__JAPKXP01,1.774850885
15170,g__JAPKXQ01,2.37602882
15171,g__JAPKYM01,2.314742125
15172,g__JAPKYR01,2.71446504
15173,g__JAPKYS01,2.564198434
15174,g__JAPKYU01,2.932961403
15175,g__JAPKYZ01,3.680755575
15176,g__JAPKZH01,2.667467957
15177,g__JAPLCW01,2.124283488
15178,g__JAPLCX01,2.007635366
15179,g__JAPLCZ01,2.895413494
15180,g__JAPLDA01,2.54837912
15181,g__JAPLDB01,2.932466785
15182,g__JAPLDP01,2.607715569
15183,g__JAPLDU01,2.672026421
15184,g__JAPLFH01,2.846731476
15185,g__JAPLFI01,2.719929272
15186,g__JAPLFL01,3.412325242
15187,g__JAPLFM01,2.962740391
15188,g__JAPLFO01,2.887114821
15189,g__JAPLFT01,2.159336176
15190,g__JAPLGD01,2.206583666
15191,g__JAPLGE01,2.158989332
15192,g__JAPLGF01,2.43910456
15193,g__JAPLGZ01,4.922819169
15194,g__JAPLHB01,3.737832772
15195,g__JAPLHP01,3.120752477
15196,g__JAPLHV01,2.469781581
15197,g__JAPLHX01,2.474572218
15198,g__JAPLIR01,1.91698589
15199,g__JAPLIS01,1.826082717
15200,g__JAPLIX01,2.950557941
15201,g__JAPLJA01,2.710218854
15202,g__JAPLJL01,2.41843062
15203,g__JAPLJM01,2.389032018
15204,g__JAPLJO01,2.450742278
15205,g__JAPLJQ01,2.860559696
15206,g__JAPLJS01,2.885132998
15207,g__JAPLJU01,2.271155312
15208,g__JAPLJV01,2.665274827
15209,g__JAPLKB01,3.408280273
15210,g__JAPLKF01,2.490081272
15211,g__JAPLKG01,2.031741277
15212,g__JAPLKK01,2.801810038
15213,g__JAPLKN01,1.81467347
15214,g__JAPLKR01,2.619241574
15215,g__JAPLKX01,3.043044222
15216,g__JAPLKZ01,1.773777928
15217,g__JAPLLA01,2.068557859
15218,g__JAPLLL01,1.897500036
15219,g__JAPLLM01,1.920880475
15220,g__JAPLLP01,1.898330898
15221,g__JAPLLQ01,1.470145826
15222,g__JAPLLR01,1.91990339
15223,g__JAPLLU01,1.723672534
15224,g__JAPLLW01,1.659535658
15225,g__JAPLMF01,1.725694804
15226,g__JAPLMI01,1.593578015
15227,g__JAPLML01,2.361017913
15228,g__JAPLMM01,1.781051845
15229,g__JAPLMO01,2.358475548
15230,g__JAPLMQ01,2.808190065
15231,g__JAPLMV01,2.21534393
15232,g__JAPLMW01,1.848927626
15233,g__JAPLNA01,2.827741597
15234,g__JAPLNB01,2.815210207
15235,g__JAPLNJ01,6.305150059
15236,g__JAPLNP01,3.228453664
15237,g__JAPLOD01,3.792622251
15238,g__JAPLOP01,2.578377741
15239,g__JAPLPE01,3.320866773
15240,g__JAPLSM01,2.579257426
15241,g__JAPLSN01,2.861103721
15242,g__JAPLSO01,2.524211978
15243,g__JAPLSP01,3.080835589
15244,g__JAPLSQ01,2.207126669
15245,g__JAPLSR01,2.240647418
15246,g__JAPLSS01,3.360995594
15247,g__JAPLST01,2.461768289
15248,g__JAPLUA01,2.691230427
15249,g__JAPLUR01,2.91579918
15250,g__JAPLUS01,2.22417027
15251,g__JAPLUY01,1.561077514
15252,g__JAPLVB01,1.735997073
15253,g__JAPLVF01,1.254746235
15254,g__JAPLVH01,1.349228595
15255,g__JAPLVJ01,1.608099049
15256,g__JAPLVK01,1.873729328
15257,g__JAPLVL01,2.075655333
15258,g__JAPLVM01,1.704737895
15259,g__JAPLVO01,1.855418851
15260,g__JAPLVR01,1.778744473
15261,g__JAPLVS01,2.275452394
15262,g__JAPLVT01,2.05272811
15263,g__JAPLVX01,1.663720543
15264,g__JAPLWD01,1.804797147
15265,g__JAPLWK01,1.492506439
15266,g__JAPLWL01,1.357151442
15267,g__JAPLWM01,1.528129478
15268,g__JAPLWQ01,1.615639091
15269,g__JAPLWU01,2.101875284
15270,g__JAPLWW01,1.889835016
15271,g__JAPLWY01,2.473333069
15272,g__JAPLWZ01,2.490067188
15273,g__JAPLXB01,2.15016916
15274,g__JAPLXC01,1.456908763
15275,g__JAPLXD01,1.49081894
15276,g__JAPLXF01,1.541625179
15277,g__JAPLXH01,1.758274833
15278,g__JAPLXK01,1.584982234
15279,g__JAPLXL01,1.488285217
15280,g__JAPLYA01,1.887688301
15281,g__JAPLYB01,1.859385648
15282,g__JAPLYC01,1.919181867
15283,g__JAPLYF01,1.658948649
15284,g__JAPLYJ01,1.479959725
15285,g__JAPLYT01,2.385998112
15286,g__JAPLYW01,1.424528761
15287,g__JAPLYY01,1.548794169
15288,g__JAPLZH01,2.067099404
15289,g__JAPLZN01,1.720470456
15290,g__JAPLZO01,1.630972315
15291,g__JAPLZS01,2.114153021
15292,g__JAPLZT01,1.303693818
15293,g__JAPLZW01,1.465886528
15294,g__JAPNUJ01,2.657561792
15295,g__JAPNUR01,2.486166331
15296,g__JAPNVD01,2.436307975
15297,g__JAPOKJ01,3.724794755
15298,g__JAPOLP01,4.068745949
15299,g__JAPONP01,2.481909386
15300,g__JAPOPJ01,2.827583269
15301,g__JAPOQD01,3.257015807
15302,g__JAPOQI01,1.904614659
15303,g__JAPORI01,2.145968602
15304,g__JAPORK01,2.9698332
15305,g__JAPORY01,3.106435339
15306,g__JAPOTF01,3.087698994
15307,g__JAPOUP01,3.328712584
15308,g__JAPOUT01,2.624682039
15309,g__JAPOVA01,2.425416138
15310,g__JAPOVO01,2.496912296
15311,g__JAPOVR01,2.897394638
15312,g__JAPOWB01,1.865462892
15313,g__JAPOXK01,2.37179183
15314,g__JAPOZF01,3.121238809
15315,g__JAPPFW01,3.426528985
15316,g__JAPPHA01,3.898655436
15317,g__JAPPHY01,2.196882856
15318,g__JAPPIL01,2.44643457
15319,g__JAPPJI01,1.871863222
15320,g__JAPPKS01,3.30860313
15321,g__JAPPLB01,3.358666355
15322,g__JAPPLG01,2.371832167
15323,g__JAPPNA01,2.970029872
15324,g__JAPPNK01,2.765101186
15325,g__JAPPOJ01,2.847160149
15326,g__JAPPOO01,2.302049785
15327,g__JAPPOR01,5.792346752
15328,g__JAPPOU01,2.947739699
15329,g__JAPPPA01,3.045921555
15330,g__JAPPPQ01,2.259183095
15331,g__JAPPQG01,2.073740516
15332,g__JAPPQH01,1.795641624
15333,g__JAPSGG01,2.333175343
15334,g__JAPSGM01,2.114743655
15335,g__JAPSGP01,2.718247383
15336,g__JAPSJW01,2.559286837
15337,g__JAPTWQ01,4.168966761
15338,g__JAPUDQ01,1.720565393
15339,g__JAPUDS01,1.885974313
15340,g__JAPUEB01,3.267704388
15341,g__JAPUEK01,3.808124094
15342,g__JAPUFB01,2.142387809
15343,g__JAPUFC01,3.094112198
15344,g__JAPUFN01,2.913665105
15345,g__JAPUGB01,2.485558926
15346,g__JAPUHH01,2.48673957
15347,g__JAPUHK01,2.756822515
15348,g__JAPUHN01,3.200561918
15349,g__JAPUHZ01,3.326287788
15350,g__JAPUIC01,2.297288995
15351,g__JAPUIH01,2.827033184
15352,g__JAPUIM01,2.58288866
15353,g__JAPUIN01,2.296583204
15354,g__JAPUIP01,3.971827474
15355,g__JAPUIR01,2.223400576
15356,g__JAPUIV01,2.33555684
15357,g__JAPUJA01,2.714188603
15358,g__JAPUJL01,2.43411583
15359,g__JAPUJS01,3.102230449
15360,g__JAPUJT01,3.344235801
15361,g__JAPUJU01,2.285039839
15362,g__JAPUKG01,2.597094206
15363,g__JAPUKJ01,2.396526431
15364,g__JAPUKM01,2.233251678
15365,g__JAPUKU01,2.773820937
15366,g__JAPUKZ01,3.727562154
15367,g__JAPULC01,3.311974684
15368,g__JAPULF01,2.497544522
15369,g__JAPULJ01,3.911716787
15370,g__JAPULM01,4.001014264
15371,g__JAPULR01,2.43679373
15372,g__JAPUME01,1.975536894
15373,g__JAPWJZ01,3.377404097
15374,g__JAPWUV01,1.998295016
15375,g__JAPWUW01,2.227267796
15376,g__JAPWUY01,2.705251298
15377,g__JAPYPO01,3.17455432
15378,g__JAPYRI01,3.072789792
15379,g__JAPYRS01,2.756754869
15380,g__JAPYTK01,4.915426746
15381,g__JAPYTU01,1.535331943
15382,g__JAPYTY01,2.782858951
15383,g__JAPYUI01,3.327584342
15384,g__JAPYVG01,2.663922695
15385,g__JAPYWM01,1.665692476
15386,g__JAPYWX01,1.874886737
15387,g__JAPZRU01,2.684820477
15388,g__JAQBPA01,2.756421873
15389,g__JAQBPE01,4.259955217
15390,g__JAQBPP01,2.344681902
15391,g__JAQBPX01,3.124350349
15392,g__JAQBQB01,3.24243073
15393,g__JAQBQD01,3.447037022
15394,g__JAQBQH01,4.72285773
